Column,code,product_name,generic_name,quantity,packaging_en,packaging_text,brands,brands_tags,categories,categories_tags,labels,labels_tags,first_packaging_code_geo,stores,ingredients_text,ingredients_analysis_tags,allergens,allergens_en,traces,traces_tags,traces_en,serving_size,serving_quantity,additives_n,additives,additives_tags,nutriscore_score,nutriscore_grade,nova_group,ecoscore_score,ecoscore_grade,nutrient_levels_tags,product_quantity,image_url,image_small_url,energy_kj_100g,energy_kcal_100g,energy_100g,energy_from_fat_100g,fat_100g,saturated_fat_100g,butyric_acid_100g,caproic_acid_100g,caprylic_acid_100g,capric_acid_100g,lauric_acid_100g,myristic_acid_100g,palmitic_acid_100g,stearic_acid_100g,arachidic_acid_100g,behenic_acid_100g,lignoceric_acid_100g,cerotic_acid_100g,montanic_acid_100g,melissic_acid_100g,unsaturated_fat_100g,monounsaturated_fat_100g,omega_9_fat_100g,polyunsaturated_fat_100g,omega_3_fat_100g,omega_6_fat_100g,alpha_linolenic_acid_100g,eicosapentaenoic_acid_100g,docosahexaenoic_acid_100g,linoleic_acid_100g,arachidonic_acid_100g,gamma_linolenic_acid_100g,dihomo_gamma_linolenic_acid_100g,oleic_acid_100g,elaidic_acid_100g,gondoic_acid_100g,mead_acid_100g,erucic_acid_100g,nervonic_acid_100g,trans_fat_100g,cholesterol_100g,carbohydrates_100g,sugars_100g,added_sugars_100g,sucrose_100g,glucose_100g,fructose_100g,lactose_100g,maltose_100g,maltodextrins_100g,starch_100g,polyols_100g,erythritol_100g,fiber_100g,soluble_fiber_100g,insoluble_fiber_100g,proteins_100g,casein_100g,serum_proteins_100g,nucleotides_100g,salt_100g,added_salt_100g,sodium_100g,alcohol_100g,vitamin_a_100g,beta_carotene_100g,vitamin_d_100g,vitamin_e_100g,vitamin_k_100g,vitamin_c_100g,vitamin_b1_100g,vitamin_b2_100g,vitamin_pp_100g,vitamin_b6_100g,vitamin_b9_100g,folates_100g,vitamin_b12_100g,biotin_100g,pantothenic_acid_100g,silica_100g,bicarbonate_100g,potassium_100g,chloride_100g,calcium_100g,phosphorus_100g,iron_100g,magnesium_100g,zinc_100g,copper_100g,manganese_100g,fluoride_100g,selenium_100g,chromium_100g,molybdenum_100g,iodine_100g,caffeine_100g,taurine_100g,ph_100g,fruits_vegetables_nuts_100g,fruits_vegetables_nuts_dried_100g,fruits_vegetables_nuts_estimate_100g,fruits_vegetables_nuts_estimate_from_ingredients_100g,collagen_meat_protein_ratio_100g,cocoa_100g,chlorophyl_100g,carbon_footprint_100g,carbon_footprint_from_meat_or_fish_100g,nutrition_score_fr_100g,nutrition_score_uk_100g,glycemic_index_100g,water_hardness_100g,choline_100g,phylloquinone_100g,beta_glucan_100g,inositol_100g,carnitine_100g,sulphate_100g,nitrate_100g,acidity_100g
110799,364201,Cilantro dressing,,,,,Trader Joe's,trader-joe-s,"Condiments, Sauces, Salad dressings, Groceries","en:condiments,en:sauces,en:salad-dressings,en:groceries",,,,Trader Joe's,"Mayonnaise dressing (water, expeller pressed canola oil, modified food starch, distilled vinegar, soy protein, apple cider vinegar, non fat dry milk, lemon juice concentrate, onion powder, xanthan gum, vitamin e, natural flavor, mustard oil, paprika), non fat milk (fat free milk, vitamin a palmitate, vitamin d3), red wine vinegar (contains sulfites), cilantro, pasilla chile, garlic, cotija cheese (cultured pasteurized milk & skim milk, sea salt, enzymes), pumpkin seeds, (natural soybean oil [refined], salt, wheat flour, pepitas), xanthan gum.","en:may-contain-palm-oil,en:non-vegan,en:vegetarian-status-unknown",,,,,,30 g (2 Tbsp),30.0,1.0,,en:e415,5.0,c,4.0,34.0,d,"en:fat-in-moderate-quantity,en:saturated-fat-in-moderate-quantity,en:sugars-in-low-quantity,en:salt-in-moderate-quantity",,https://images.openfoodfacts.org/images/products/00364201/front_en.5.400.jpg,https://images.openfoodfacts.org/images/products/00364201/front_en.5.200.jpg,,166.66666666667,697.0,,13.333333333333,1.6666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,6.6666666666667,0.0,,,,,,,,,,,0.0,,,3.3333333333333,,,,1.0,,0.4,,0.0002001,,,,,0.004,,,,,,,,,,,,,,0.067,,0.0,,,,,,,,,,,,,,,,15.6405009920635,,,,,,5.0,,,,,,,,,,,
111074,365741,Low Fat Cottage Cheese - 1.5% milkfat,,,,,Trader Joe's,trader-joe-s,"Dairies, Fermented foods, Fermented milk products, Cheeses, Fresh cheeses, Cottage cheeses","en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:fresh-cheeses,en:cottage-cheeses",,,,,,,,,,,,,,,,,-2.0,a,,34.0,d,"en:fat-in-low-quantity,en:saturated-fat-in-low-quantity,en:sugars-in-low-quantity,en:salt-in-moderate-quantity",,https://images.openfoodfacts.org/images/products/00365741/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/00365741/front_en.3.200.jpg,,79.646017699115,333.0,,1.7699115044248,0.88495575221239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4247787610619,3.5398230088496,,,,,,,,,,,0.0,,,11.504424778761,,,,0.7079646017699,,0.28318584070796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,,,,,,,,,,,
111075,365925,Joe's O's,Toasted Whole Grain Oats Cereal,28g,Carton-card,,Trader Joe's,trader-joe-s,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals","en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals",,,,Trader Joe's,"WHOLE GRAIN OATS (INCLUDES THE OAT BRAN), MODIFIED CORN STARCH, SUGAR, OAT FIBER, SALT, TRIPOTASSIUM PHOSPHATE, VITAMIN E (MIXED TOCOPHEROLS) ADDED TO PRESERVE FRESHNESS.","en:palm-oil-free,en:vegan-status-unknown,en:vegetarian-status-unknown",en:gluten,,,,,41 g,41.0,1.0,,"en:e340,en:e340iii",11.0,d,3.0,39.0,d,"en:fat-in-moderate-quantity,en:saturated-fat-in-low-quantity,en:sugars-in-low-quantity,en:salt-in-high-quantity",28.0,https://images.openfoodfacts.org/images/products/00365925/front_en.32.400.jpg,https://images.openfoodfacts.org/images/products/00365925/front_en.32.200.jpg,,390.0,1630.0,154.0,6.1,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,75.6,4.88,,,,,,,,,,,23.8,2.44,,12.2,,,,2.53,,1.01,,0.000366,,9.76e-06,,,0.0146,61.0,0.00104,0.0122,0.00122,0.000488,,3.66e-06,,,,,,,0.244,0.244,0.0198,0.0976,0.00915,,,,,,,,,,,,,,0.0,,,,,,11.0,,,,,,,,,,,
111118,365932,Way More Chocolate Chips Cookies,,16 oz,,,Trader Joe's,trader-joe-s,,,,,,,"CHOCOLATE CHIPS (SUGAR, CHOCOLATE LIQUOR, COCOA BUTTER, SOY LECITHIN AND VANILLA EXTRACT), ENRICHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), BUTTER (CREAM, SALT), SUGAR, CANOLA OIL, WHOLE 0% EGGS, WHEY (MILK), NATURAL FLAVORS, SALT, BAKING SODA.","en:palm-oil-free,en:non-vegan,en:vegetarian-status-unknown",en:milk,,"en:nuts,en:peanuts","en:nuts,en:peanuts","Nuts,Peanuts",3 cookies (28 g),28.0,1.0,,"en:e500,en:e500ii",,unknown,4.0,,unknown,,453.59237,https://images.openfoodfacts.org/images/products/00365932/front_en.19.400.jpg,https://images.openfoodfacts.org/images/products/00365932/front_en.19.200.jpg,,536.0,2240.0,,35.7,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0536,53.6,32.1,28.6,,,,,,,,,,3.57,,,3.57,,,,0.58,,0.232,,,,1.79e-06,,,,,,,,,,,,,,,0.143,,0.0571,,0.0025,,,,,,,,,,,,,,,,2.8125,,,,,,,,,,,,,,,,,
112293,366847,Romain lettuce,,,,,Trader Joe's,trader-joe-s,,,,,,,,,,,,,,,,,,,,unknown,,,unknown,,,https://images.openfoodfacts.org/images/products/00366847/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/00366847/front_en.3.200.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112313,367189,Mini carrot cakes,,18 oz,,,Trader Joe's,trader-joe-s,,,,,,,,,,,,,,,,,,,,unknown,,,unknown,,510.29141625,https://images.openfoodfacts.org/images/products/00367189/front_en.13.400.jpg,https://images.openfoodfacts.org/images/products/00367189/front_en.13.200.jpg,,312.5,1308.0,,14.0625,3.515625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.53125,32.03125,,,,,,,,,,,,,,3.125,,,,0.703125,,0.28125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112352,367325,Trader Joe’s mozzarella and tomato salad,,,,,Trader Joe's,trader-joe-s,"Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods, Meals, Prepared salads","en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:meals,en:prepared-salads",,,,,"salad (lettuce blend (spring mix {green leaf (green leaf lettuce, tango, mizuna, green romaine, green chard, arugula, baby spinach, baby kale, green oak lettuce, mache, tatsoi, frisee), red leaf (lolla rosa, red oak lettuce, red chard, red romaine, red leaf lettuce, radicchio) }, {greens may vary by season}, romaine lettuce), mozzarella cheese [pasteurized milk, vinegar, microbial enzyme, salt), grape tomatoes, kalamata olives [kalamata olives, water, salt, wine vinegar, extra virgin olive oil), green onion, pine nuts, black pepper), balsamic vinaigrette (balsamic vinegar [red wine vinegar, grape juice concentrate, caramel colori, expeller pressed canola oil, olive oil, dijon mustard [distilled vinegar, water, mustard seed, sea salt, white wine, citric acid {acidulant}, turmeric {for color} spices), basil, water, sugar, sea salt, black pepper, xanthan gum, cayenne pepper). contains milk, pine nut.","en:palm-oil-content-unknown,en:non-vegan,en:vegetarian-status-unknown",en:milk,,,,,100 g,100.0,2.0,,"en:e330,en:e415",2.0,b,4.0,,unknown,"en:fat-in-moderate-quantity,en:saturated-fat-in-moderate-quantity,en:sugars-in-low-quantity,en:salt-in-moderate-quantity",,https://images.openfoodfacts.org/images/products/00367325/front_en.15.400.jpg,https://images.openfoodfacts.org/images/products/00367325/front_en.15.200.jpg,,180.0,753.0,,16.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,5.0,3.0,,,,,,,,,,,1.0,,,4.0,,,,0.575,,0.23,,,,0.0,,,,,,,,,,,,,,,0.1,,0.08,,0.0007,,,,,,,,,,,,,,,,64.9027080535888,,,,,,2.0,,,,,,,,,,,
112411,367998,Organic Lowfat Cottage Cheese,Cottage Cheese,454g,Plastic,,Trader Joe's,trader-joe-s,"Dairies, Fermented foods, Fermented milk products, Cheeses","en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses",,,,Trader Joe's,"CULTURED PASTEURIZED ORGANIC NONFAT & ORGANIC LOWFAT MILK, SALT, TRICALCIUM PHOSPHATE, ORGANIC LOCUST BEAN GUM, CARBON DIOXIDE (TO MAINTAIN FRESHNESS), CARRAGEENAN, CITRIC ACID, VITAMIN A PALMITATE, MICROBIAL RENNET, LIVE AND ACTIVE L. ACIDOPHILUS AND B. BIFIDUS CULTURES.","en:palm-oil-free,en:vegan-status-unknown,en:vegetarian-status-unknown",,,,,,113g,113.0,4.0,,"en:e290,en:e330,en:e407,en:e410",-1.0,a,4.0,39.0,d,"en:fat-in-low-quantity,en:saturated-fat-in-low-quantity,en:sugars-in-low-quantity,en:salt-in-moderate-quantity",454.0,https://images.openfoodfacts.org/images/products/00367998/front_en.21.400.jpg,https://images.openfoodfacts.org/images/products/00367998/front_en.21.200.jpg,,79.646,333.0,,2.2124,1.3274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5398,3.5398,,,,,,,,,,,0.0,,,12.3894,,,,0.86283175,,0.3451327,,,,0.0,,,,,,,,,,,,,,,0.15,,0.157,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,-1.0,,,,,,,,,,,
117338,368063,Raw Pumpkins Seeds,,16 oz,,,Trader Joe's,trader-joe-s,"Plant-based foods and beverages, Plant-based foods, Seeds, Pumpkin and Squash plant products, Cucurbitacea seeds, Pumpkin seeds and their products, Pumpkin seeds","en:plant-based-foods-and-beverages,en:plant-based-foods,en:seeds,en:pumpkin-and-squash-plant-products,en:cucurbitacea-seeds,en:pumpkin-seeds-and-their-products,en:pumpkin-seeds",,,,,pumpkin seeds.,"en:palm-oil-free,en:vegan,en:vegetarian",,,,,,30 g,30.0,0.0,,,0.0,b,1.0,15.0,e,"en:fat-in-high-quantity,en:saturated-fat-in-high-quantity,en:sugars-in-low-quantity,en:salt-in-low-quantity",453.59237,https://images.openfoodfacts.org/images/products/00368063/front_en.9.400.jpg,https://images.openfoodfacts.org/images/products/00368063/front_en.9.200.jpg,,567.0,2370.0,,50.0,8.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,33.3,0.0,0.0,,,,,,,,,,6.67,,,30.0,,,,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,0.733,,0.05,,0.00667,,,,,,,,,,,,,,,,100.0,,,,,,0.0,,,,,,,,,,,
117339,368070,Roasted & Salted Pumpkin Seeds,,16 oz,,,Trader Joe's,trader-joe-s,"Plant-based foods and beverages, Plant-based foods, Seeds, Pumpkin and Squash plant products, Cucurbitacea seeds, Pumpkin seeds and their products, Pumpkin seeds, Roasted pumpkin seeds","en:plant-based-foods-and-beverages,en:plant-based-foods,en:seeds,en:pumpkin-and-squash-plant-products,en:cucurbitacea-seeds,en:pumpkin-seeds-and-their-products,en:pumpkin-seeds,en:roasted-pumpkin-seeds",,,,,,,,,,,,,,,,,17.0,d,,15.0,e,"en:fat-in-high-quantity,en:saturated-fat-in-high-quantity,en:sugars-in-low-quantity,en:salt-in-moderate-quantity",453.59237,https://images.openfoodfacts.org/images/products/00368070/front_en.11.400.jpg,https://images.openfoodfacts.org/images/products/00368070/front_en.11.200.jpg,2371.0,566.6667,2371.0,,50.0,8.3333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.0,,,,,,,,,,,,,,30.0,,,,0.58333325,,0.2333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,,,,
117342,368254,Rainbow’s End Trail Mix,,16 oz,,,Trader Joe's,trader-joe-s,,,,,,,,,,,,,,,,,,,,unknown,,,unknown,,453.59237,https://images.openfoodfacts.org/images/products/00368254/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/00368254/front_en.3.200.jpg,,466.66666666667,1953.0,,30.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.666666666667,36.666666666667,,,,,,,,,,,,,,13.333333333333,,,,0.45833333333332,,0.183333333333328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117433,369466,Apple Sauce,,,,,Trader Joe's,trader-joe-s,,,,,,Trader Joe's,"Apples, water, calcium lactate, ascorbic acid (vitamin c).","en:palm-oil-free,en:vegan-status-unknown,en:vegetarian-status-unknown",,,,,,126 g (0.5 cup),126.0,1.0,,en:e327,,unknown,4.0,,unknown,,,,,,40.0,167.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,10.32,7.14,,,,,,,,,,,1.6,,,0.0,,,,0.0508,,0.02032,,2.37e-05,,,,,0.0476,,,,,,,,,,,,,,0.079,,0.00029,,,,,,,,,,,,,,,,62.5,,,,,,,,,,,,,,,,,
117777,370660,Multigrain bread,,,,,Trader Joe's,trader-joe-s,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads","en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads",,,,,,,,,,,,,,,,,4.0,c,,,unknown,"en:fat-in-low-quantity,en:saturated-fat-in-low-quantity,en:sugars-in-moderate-quantity,en:salt-in-moderate-quantity",,https://images.openfoodfacts.org/images/products/00370660/front_en.11.400.jpg,https://images.openfoodfacts.org/images/products/00370660/front_en.11.200.jpg,,264.70588235294,1108.0,,1.4705882352941,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.058823529412,5.8823529411765,,,,,,,,,,,,,,14.705882352941,,,,1.1764705882353,,0.47058823529412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,
118158,372923,Raw Blanched Slivered Almonds,,,,,Trader Joe's,trader-joe-s,,,,,,Trader Joe's,Ingredients: almonds,"en:palm-oil-content-unknown,en:vegan-status-unknown,en:vegetarian-status-unknown",,,,,,30 g (0.25 cup),30.0,0.0,,,,unknown,,,unknown,,,,,,567.0,2372.0,,50.0,3.33,,,,,,,,,,,,,,,,30.0,,13.33,,,,,,,,,,,,,,,,0.0,0.0,23.33,3.33,,,,,,,,,,,13.3,,,23.33,,,,0.0,,0.0,,0.0,,,,,0.0,,,,,,,,,,,,,,0.267,,0.0036,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,
118227,373135,Organic reduced fat milk 2%,,,,,Trader Joe's,trader-joe-s,,,"Organic, USDA Organic","en:organic,en:usda-organic",,,,,,,,,,,,,,,,unknown,,,unknown,,,https://images.openfoodfacts.org/images/products/00373135/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/00373135/front_en.3.200.jpg,,58.333333333333,244.0,,2.0833333333333,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8333333333333,5.8333333333333,,,,,,,,,,,0.0,,,4.1666666666667,,,,0.13541666666667,,0.054166666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118449,374200,Garden Vegetable Soup,,,,,Trader Joe’s,trader-joe-s,,,,,,,,,,,,,,245.0g,245.0,,,,,unknown,,,unknown,,,https://images.openfoodfacts.org/images/products/00374200/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/00374200/front_en.3.200.jpg,,40.8163265306122,171.0,,0.816326530612245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3469387755102,3.26530612244898,,,,,,,,,,,1.22448979591837,,,0.816326530612245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118734,375313,Organic dried fruit cranberries,,,,,Trader Joe's,trader-joe-s,"Plant-based foods and beverages, Plant-based foods, Snacks, Fruits and vegetables based foods, Fruits based foods, Dried products, Dried plant-based foods, Dried fruits, Dried cranberries","en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:snacks,en:fruits-based-foods,en:dried-products,en:dried-plant-based-foods,en:dried-fruits,en:dried-cranberries",Organic,en:organic,,Trader Joe's,"Organic cranberries, organic sugar, organic sunflower oil.","en:palm-oil-free,en:vegan,en:vegetarian",,,,,,0.25 cup (40 g),40.0,0.0,,,7.0,c,3.0,,unknown,"en:fat-in-low-quantity,en:saturated-fat-in-low-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",,,,,350.0,1464.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,90.0,77.5,,,,,,,,,,,5.0,,,0.0,,,,0.0,,0.0,,0.0,,,,,0.0,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,66.6666666666667,,,,,,7.0,,,,,,,,,,,
118735,375320,Frozen mangos,,,,,Trader joe's,trader-joe-s,,,,,,,,,,,,,,140g,140.0,,,,,unknown,,,unknown,,,https://images.openfoodfacts.org/images/products/00375320/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/00375320/front_en.3.200.jpg,,57.1,239.0,,0.357,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,13.6,,,,,,,,,,,1.43,,,0.714,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119832,376907,Baked Beans,,,,,Trader Joe's,trader-joe-s,"Plant-based foods and beverages, Plant-based foods, Meals, Prepared vegetables, Baked beans in tomato sauce","en:plant-based-foods-and-beverages,en:plant-based-foods,en:meals,en:prepared-vegetables,en:baked-beans-in-tomato-sauce",,,,Trader Joe's,"Organic white beans, water, organic sugar, organic tomato paste, organic molasses, sea salt, organic distilled vinegar, organic brown rice flour, organic onion powder, organic mustard powder.","en:palm-oil-free,en:vegan-status-unknown,en:vegetarian-status-unknown",,,,,,130 g (0.5 cup),130.0,0.0,,,-5.0,a,3.0,77.0,b,"en:fat-in-low-quantity,en:saturated-fat-in-low-quantity,en:sugars-in-moderate-quantity,en:salt-in-moderate-quantity",,https://images.openfoodfacts.org/images/products/00376907/front_en.5.400.jpg,https://images.openfoodfacts.org/images/products/00376907/front_en.5.200.jpg,,108.0,452.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,22.31,7.69,,,,,,,,,,,5.4,,,5.38,,,,0.87884,,0.351536,,0.0,,,,,0.0009,,,,,,,,,,,,,,0.031,,0.00208,,,,,,,,,,,,,,,,65.1129,,,,,,-5.0,,,,,,,,,,,
119981,377560,Organinc lemonade,,,,,Trader Joe's,trader-joe-s,,,,,,,,,,,,,,,,,,,,unknown,,,unknown,,,https://images.openfoodfacts.org/images/products/00377560/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/00377560/front_en.3.200.jpg,,50.0,209.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.916666666667,12.5,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119991,377867,Les Salades du Midi Romaine Hearts,,,,,Trader Joe's,trader-joe-s,,,,,,,,,,,,,,,,,,,,unknown,,,unknown,,,https://images.openfoodfacts.org/images/products/00377867/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/00377867/front_en.3.200.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120087,378833,Roasted & Salted Whole Cashews,,16 oz,,,Trader Joe's,trader-joe-s,"Plant-based foods and beverages, Plant-based foods, Nuts and their products, Nuts, Roasted nuts","en:plant-based-foods-and-beverages,en:plant-based-foods,en:nuts-and-their-products,en:nuts,en:roasted-nuts",,,,trader Joe's,"CASHEWS, RICE BRAN OIL, SALT","en:palm-oil-free,en:vegan,en:vegetarian",,,en:made-in-a-facility-that-processes-wheat-eggs-and-peanuts,en:made-in-a-facility-that-processes-wheat-eggs-and-peanuts,Made-in-a-facility-that-processes-wheat-eggs-and-peanuts,28g,28.0,0.0,,,13.0,d,3.0,,unknown,"en:fat-in-high-quantity,en:saturated-fat-in-high-quantity,en:sugars-in-low-quantity,en:salt-in-low-quantity",453.59237,https://images.openfoodfacts.org/images/products/00378833/front_en.18.400.jpg,https://images.openfoodfacts.org/images/products/00378833/front_en.18.200.jpg,,600.0,2510.0,,43.3333,8.3333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,3.3333,,,,,,,,,,,1.0,,,20.0,,,,0.29166675,,0.1166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.854166625,,,,,,13.0,,,,,,,,,,,
120088,378840,Whole cashews,,16 oz,,,Trader Joe's,trader-joe-s,,,,,,Trader Joe's,"cashews, rice bran oil, salt. contains cashews.","en:palm-oil-free,en:vegan,en:vegetarian",,,,,,1/4cup,0.0,0.0,,,,unknown,,,unknown,,453.59237,https://images.openfoodfacts.org/images/products/00378840/front_en.17.400.jpg,https://images.openfoodfacts.org/images/products/00378840/front_en.17.200.jpg,,607.1429,2540.0,,50.0,10.7143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.5714,7.1429,,,,,,,,,,,3.5714,,,17.8571,,,,0.53571425,,0.2142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.732142875,,,,,,,,,,,,,,,,,
120092,378925,Belgian cookie collection,,,Card-box,,Trader Joe's,trader-joe-s,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits","en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits",,,,,,,,,,,,,,,,,25.0,e,,54.0,c,"en:fat-in-high-quantity,en:saturated-fat-in-high-quantity,en:sugars-in-high-quantity,en:salt-in-moderate-quantity",,https://images.openfoodfacts.org/images/products/00378925/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/00378925/front_en.3.200.jpg,,500.0,2092.0,,26.6667,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.3333,36.6667,,,,,,,,,,,,,,6.6667,,,,0.375,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,
120165,379946,Organic Turkish Apricots,,,,,Trader Joe's,trader-joe-s,"Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods, Fruits based foods, Dried products, Dried plant-based foods, Dried fruits, Dried apricots","en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:fruits-based-foods,en:dried-products,en:dried-plant-based-foods,en:dried-fruits,en:dried-apricots",,,,Trader Joe's,Organic turkish apricots.,"en:palm-oil-content-unknown,en:vegan-status-unknown,en:vegetarian-status-unknown",,,,,,40 g (0.25 cup),40.0,0.0,,,7.0,c,,44.0,c,"en:fat-in-low-quantity,en:saturated-fat-in-low-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",,https://images.openfoodfacts.org/images/products/00379946/front_en.6.400.jpg,https://images.openfoodfacts.org/images/products/00379946/front_en.6.200.jpg,,275.0,1151.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,65.0,42.5,,,,,,,,,,,5.0,,,2.5,,,,0.0,,0.0,,0.0003,,,,,0.0,,,,,,,,,,,,1.125,,0.05,,0.0009,,,,,,,,,,,,,,,,0.0,,,,,,7.0,,,,,,,,,,,
